day_index,split_code,intercept,incentive,wip,no_of_workers,over_time,smv,style_change,series
23,0,0.5691878728996821,0.22389072539282315,0.40788107377425864,0.3892379233147146,-0.04788365430211766,-0.2996725774894173,0.029652803458214024,10__1
24,0,0.5658586698775007,0.22247612478104012,0.4076048875045254,0.3892665578010996,-0.04789357469689522,-0.299713225652237,0.02966459738106769,10__1
25,0,0.5651225074051083,0.22213554601946778,0.40754239430918954,0.3892738593685899,-0.047895949125560715,-0.2997216827193853,0.02966737224478399,10__1
26,0,0.5622445588537358,0.22124971371838037,0.40720847219750717,0.38930860665148453,-0.04790136204658554,-0.2997771814898067,0.02967519151879774,10__1
27,0,0.5531310246689909,0.21816880610562892,0.40072413348496844,0.3906826781512072,-0.04787140185658395,-0.30061468237349664,0.029689413676071284,10__1
28,0,0.6674366774735188,0.26849354412152016,0.4095003474423007,0.38995301050382225,-0.04751081326448178,-0.2993494931966268,0.029275095489846727,10__1
29,0,0.7538469317043526,0.3241471360220983,0.41375752256927956,0.3894507455056128,-0.047095390189083076,-0.299133909061732,0.028846782256130615,10__1
30,0,0.8355988200710055,0.3765971661499242,0.4167049026523503,0.3892621992866454,-0.04669380802558907,-0.29905680608407664,0.028441189191310987,10__1
31,0,0.8257088007231812,0.3725908382276821,0.4159867311660807,0.3892953492289837,-0.04672309287794365,-0.29917014505817735,0.02847472315851624,10__1
32,0,0.8167671602992346,0.3690313987682406,0.41498720863020744,0.3894009104150168,-0.046746025069826065,-0.2993171794016563,0.028503788863627023,10__1
33,0,0.8063752380027259,0.36518900315894126,0.4140866037290737,0.3894857104657173,-0.04643954252337419,-0.2995693290973026,0.028558835011725223,10__1
34,0,0.7933575084334835,0.36094649081451335,0.41237633755236225,0.3897553739533184,-0.04555051183739027,-0.30012768266980283,0.028656279728621583,10__1
35,0,0.7805175723171575,0.35797678457902127,0.412429379083144,0.3895723512296105,-0.044792443215611016,-0.30046066291140683,0.02874102407305464,10__1
36,0,0.7627217474823994,0.3650372470003488,0.4164529732996982,0.3883031167773724,-0.04481009395198255,-0.3004449290629719,0.02871887392335178,10__1
37,0,0.7277114490623094,0.38476712199356733,0.4106824370209981,0.3895409557302066,-0.04471735900334277,-0.30188516658405323,0.02826646140929144,10__1
38,0,0.6753240269169793,0.41458408624764514,0.40370260339464115,0.39004861165256766,-0.042903985859403054,-0.30413826824720536,0.027728079576100656,10__1
39,1,0.6386961480294198,0.43527558393952215,0.3977223154232296,0.390983338106112,-0.04287019841203353,-0.30575189187735446,0.027253760865451802,10__1
40,1,0.5954386200935587,0.4601498645925917,0.3896691924288456,0.3921046414249736,-0.04282507709722829,-0.3077417553286882,0.026687344409688337,10__1
41,1,0.5891868447538342,0.46379390714914137,0.38844458433158485,0.39224491602299316,-0.04281807767385575,-0.308069281887184,0.026605204646836838,10__1
42,1,0.5782561790581594,0.4701563863009647,0.38626504873929574,0.39249677859372484,-0.04280554921966249,-0.30864598414024336,0.02646152717096448,10__1
43,1,0.5744414591172419,0.47241111547196485,0.3854558527991301,0.3925390452648737,-0.04280197712444139,-0.30884120676906235,0.02641135122041658,10__1
44,1,0.5985659889433054,0.4582998407045285,0.3903556075597434,0.39201011148076903,-0.04279799276580683,-0.30752774254288856,0.027041630726408725,10__1
45,1,0.6223278278452217,0.44453600304173835,0.39504663131791684,0.39167546948848897,-0.042903405419304624,-0.30624472152402743,0.027332969782116648,10__1
46,1,0.6182962747448151,0.4440258482469953,0.3943931930978212,0.39187013117959507,-0.04293076412072063,-0.30637759326645464,0.027263317400968025,10__1
47,1,0.6166396616654751,0.44407379305502487,0.3941389531846992,0.39190189932938446,-0.04293503981977262,-0.3064323228952346,0.027271542325567378,10__1
48,2,0.6147079777264713,0.44413803502498744,0.3938019330182913,0.3919633763245892,-0.042932475500932675,-0.3065068544408521,0.027281297908409313,10__1
49,2,0.6133340238434533,0.44417062232229565,0.39360513636326516,0.39199659318425195,-0.04293490042641339,-0.30655303666248107,0.027287954613871786,10__1
50,2,0.6118467194643676,0.4442057634599932,0.3933976149381801,0.3920063454409379,-0.04293933358629435,-0.3065964102875688,0.027295359092819816,10__1
51,2,0.6106669101799442,0.4442319629541965,0.3932126339872396,0.3920477910564443,-0.04294294044515831,-0.30663963566782465,0.0273007523509841,10__1
52,2,0.6097709336568629,0.44424643052141255,0.39309280351473924,0.39207414035586347,-0.0429458355211236,-0.30666974565179467,0.027304825402461062,10__1
53,2,0.6095011273985854,0.444251267324306,0.3930530495297498,0.39208278274920844,-0.042946673239050014,-0.3066792574386197,0.02730604406958605,10__1
54,2,0.6088602360187595,0.4442670117375666,0.392935159353697,0.39210832648587923,-0.04294846139277548,-0.3067047821399363,0.027308918006792252,10__1
55,2,0.6111234684317858,0.44439371059805927,0.39331872367097004,0.3920180523886282,-0.04294029202295635,-0.30662302895222365,0.02729792621508549,10__1
56,2,0.613042727793717,0.44449358590922206,0.39369430994655374,0.3919310935129212,-0.042933801524581636,-0.30654751089826543,0.027288667008786772,10__1
0,0,0.6544872323727535,-0.13252968909518947,0.4505184664356631,0.3923558081057377,-0.04802119121645815,-0.29996566083937537,0.029721657256789484,11__0
1,0,1.0593148320198402,-0.14493411115940066,0.42296639365699273,0.3916690456896817,-0.04663083163942385,-0.3074689172171441,0.029561097197770465,11__0
2,0,0.9480303438757365,-0.14145675166565752,0.42667532896331845,0.3987949602287887,-0.04666676904640192,-0.3084619370380949,0.029536411291689796,11__0
3,0,1.1473304558162156,-0.14748276433089963,0.41793392928876455,0.3898548099538421,-0.046300912216027376,-0.3081324969984392,0.02954960078860366,11__0
4,0,1.2380558358666391,-0.15023305711697593,0.412481483301135,0.3890087289055206,-0.04609813102350683,-0.30871838455025263,0.02951471817923607,11__0
5,0,1.2166407539691064,-0.14957417976436804,0.4126718661600039,0.3914916981511559,-0.046088055377454536,-0.3092154798479625,0.029496401056637655,11__0
6,0,1.278764119102892,-0.15146724208965187,0.41064860834817296,0.3873321249079596,-0.046040449331330766,-0.30862498859520743,0.029513916323814053,11__0
7,0,1.2805382374080687,-0.15152118780635687,0.41059059935717523,0.3872133553805467,-0.04603909817195681,-0.30860824185391217,0.02951441085756744,11__0
8,0,1.2747408491132788,-0.1513453140691587,0.4107809607367746,0.3876013969840264,-0.04604348408181841,-0.3086625577784802,0.029512814705573983,11__0
9,0,1.2602000425099802,-0.1509052849819734,0.4112605649264113,0.38857448630852714,-0.046054406119965134,-0.3087976982479602,0.029508864452482,11__0
10,0,1.3722073149384568,-0.15416410934372551,0.40846275571361784,0.37901521812044603,-0.04589419399597965,-0.3072390819146134,0.029571350741273362,11__0
11,0,1.3010603206358886,-0.1520110082726595,0.41019518712572467,0.3851008509538009,-0.045907758912128074,-0.30825782817650443,0.02953758693053822,11__0
12,0,1.3384076109588299,-0.15312264418263177,0.4077690690469045,0.38506753403179916,-0.0458202838506647,-0.30860113594830474,0.02951859452852905,11__0
13,0,1.2912349600169821,-0.15170767579539168,0.40932966094974504,0.38827510290414347,-0.04584972363209464,-0.3090391708568539,0.029506187290431377,11__0
14,0,1.223152477698715,-0.14970787720169454,0.41512919702462303,0.3854896409444993,-0.046081063909730435,-0.3076176098867682,0.029574147723774563,11__0
15,0,1.1933145436019958,-0.1488726016730099,0.41639010853380876,0.3870279775822944,-0.04616282039061614,-0.307735765798861,0.02956888872030479,11__0
16,0,1.2555668725321398,-0.15071522608698507,0.41323006049655153,0.3850399808090051,-0.04607306432854177,-0.3077924740805884,0.029558200465936945,11__0
17,0,1.1913410102607598,-0.14853466978165505,0.416299554522197,0.38888242499767495,-0.04605536256202498,-0.3065306146037336,0.0295524485050136,11__0
18,0,1.2268778907320144,-0.14973637983161817,0.4145948270858255,0.3867560718609582,-0.04606545077070161,-0.3072301697189909,0.02955544785695701,11__0
19,0,1.3331159773524948,-0.15309490268543385,0.4164741826687621,0.3679311452829184,-0.04646471943225385,-0.30324469390250575,0.029702867538863236,11__0
20,0,1.3328318794133232,-0.1530854242015774,0.41649558586355667,0.3679322067899269,-0.04646504875655308,-0.30323442258785044,0.02970302896907279,11__0
21,1,1.3473547609099044,-0.15352065040880117,0.41507688708814805,0.36850648870215547,-0.04638786569572907,-0.3039467930161329,0.02969036373834912,11__0
22,1,1.323641693673371,-0.15272720966482967,0.4162346111906596,0.3699415239869673,-0.04637758550522973,-0.30345538355476914,0.029688859952916462,11__0
23,2,1.3696987737241675,-0.15424802226259016,0.41274930153027484,0.36975679974653963,-0.04633103682150517,-0.3051186553432602,0.029661755922198142,11__0
24,2,1.3607516699876223,-0.1539514510611365,0.41318128265003096,0.37031662397048715,-0.04632652326996757,-0.30493747139371413,0.02966108917405737,11__0
25,2,1.367133217874866,-0.15416191065179977,0.4128717423858047,0.36991735113944163,-0.04632980204522286,-0.3050669902840853,0.029661523485670558,11__0
26,2,1.362282655568599,-0.1621125534789297,0.4133872680522508,0.3703648001128525,-0.046236405662971526,-0.30511136201555944,0.029752521692065458,11__0
27,2,1.3687860831888703,-0.1625913853849606,0.41307799058949685,0.369962684237116,-0.04623688514479196,-0.3052486640769561,0.029755878913837342,11__0
28,2,1.3932933894211474,-0.16425216228548883,0.411099281089705,0.3700547990189714,-0.04610499400501751,-0.3062338491291458,0.029755524278940192,11__0
0,0,0.7917246094636943,-0.13027666634883392,0.4528402495009247,0.38785801215550214,-0.047846175652299525,-0.2981146084988158,0.029608359633627665,11__1
1,0,0.8365251855643039,-0.1267568684702058,0.45752745783426185,0.38617446073186784,-0.04776000484712086,-0.2966112555741674,0.02953597773190498,11__1
2,0,0.8585053787527105,-0.1251406434358402,0.4591129975537904,0.3862912196255327,-0.047720289189855325,-0.29584696830323465,0.029490109108083435,11__1
3,0,0.8882977421556172,-0.12268631506937487,0.4615656399442417,0.3864194732022743,-0.04768097463265619,-0.294769314965496,0.02942358569893259,11__1
4,0,0.8986244533134591,-0.12193479393679235,0.4623451706733885,0.3864824435451995,-0.0476543683836041,-0.2944128540756359,0.029402581812593698,11__1
5,0,0.8063048363626848,-0.12731251333118543,0.4544626152631219,0.38722974382663683,-0.04780439495552767,-0.2996801427910015,0.02956135139780434,11__1
6,0,0.7023734891085222,-0.133361057544771,0.4518734572676192,0.38416916124583866,-0.048406822946123515,-0.3000865799197697,0.029755485473609518,11__1
7,0,0.6975928600024631,-0.13360257011771784,0.45147545352634816,0.38411055973762226,-0.048418978731419364,-0.3001484393186738,0.029764738720258425,11__1
8,0,0.6782684091286838,-0.13387686761657938,0.44973346233865186,0.3839137439758779,-0.04845664416778948,-0.30041007238395473,0.029794974949792087,11__1
9,0,0.6608964031414016,-0.13521541059219372,0.4479521320189291,0.3837779030938731,-0.04850287712237671,-0.300682116883771,0.02983313984450567,11__1
10,0,0.6558879935821577,-0.13545889377202208,0.4475378461812795,0.3838503278959224,-0.04850824099596865,-0.3009981996813501,0.029840766596373646,11__1
11,0,0.590405685866517,-0.13287837783262044,0.4413727671606577,0.3831359493304591,-0.04851540403447493,-0.3022750308830849,0.029913526366965704,11__1
12,0,0.5657355012583776,-0.13313686311982673,0.43888302317352684,0.38290845170574106,-0.0485575483469937,-0.3028166563262888,0.02995109376460355,11__1
13,0,0.5577593672111891,-0.13361677528071284,0.43801155138022857,0.3828183303688448,-0.048576386927524404,-0.30299880750756764,0.029967557801491615,11__1
14,0,0.5549211922296919,-0.1338857927389534,0.43767737012431823,0.3827800818686597,-0.048584367118075886,-0.30306543592571994,0.029974529302519436,11__1
15,0,0.5552126731545864,-0.1338488665020033,0.43771980938188,0.38278218542026055,-0.048583521704563065,-0.3030574343614167,0.029973720959122527,11__1
16,0,0.555407136525422,-0.13382426035905282,0.43774831135341,0.38278356217450754,-0.04858296092503042,-0.3030520816091902,0.029973183291073107,11__1
17,0,0.5547493072935812,-0.13390666669536513,0.43764088028295706,0.3827815670904184,-0.048584706276500494,-0.3030715894130618,0.029974989269672098,11__1
18,0,0.5551568648082849,-0.1338558898298652,0.43771087722652274,0.382781999008118,-0.04858367294730727,-0.30305907976265833,0.029973876157212104,11__1
19,0,0.5732138809597052,-0.13091748879686932,0.44109031340217414,0.3815568566480709,-0.04859537867979517,-0.3002407710930391,0.02993454543464484,11__1
20,0,0.5817965889992393,-0.1303932202851979,0.44171177562553365,0.3812646285725784,-0.048597339749916105,-0.29915429464260535,0.029923813373520215,11__1
21,0,0.5540768229974365,-0.1277677291457845,0.4391493682625844,0.3816127517486124,-0.04856744429585627,-0.30118606480857507,0.029926369428521088,11__1
22,0,0.5363749532958636,-0.12585990139133946,0.435715215622181,0.3830851678508595,-0.04845116854414103,-0.30382529423555904,0.029917236507342012,11__1
23,0,0.5183579308912216,-0.12791164198659785,0.43278126275750134,0.3834942950139327,-0.04842629161124203,-0.3047739109408382,0.02996136729209608,11__1
24,0,0.5052513650756636,-0.1293452610556645,0.4302950054287468,0.38411749747248103,-0.04837716636319259,-0.3055665097239861,0.029991191375191423,11__1
25,0,0.4978948562474658,-0.1303767511981974,0.4291060778023088,0.3842724316920589,-0.04837484144923094,-0.3059521603087588,0.030010696344471167,11__1
26,0,0.4845772631984071,-0.1349809488600611,0.4272943217620804,0.38445963534944744,-0.04840143111426773,-0.3066735446737033,0.030073241315675743,11__1
27,0,0.47502993145918776,-0.13705149226970856,0.4218046003744106,0.38566587446142536,-0.048352878915684884,-0.3077565869599485,0.030105067365860442,11__1
28,0,0.47521832571041356,-0.13700857736548622,0.42182288232399723,0.38566151325466935,-0.048352933967183355,-0.3077411047383243,0.030104449629758775,11__1
29,0,0.4673117578499892,-0.13877714699362342,0.42147928846542154,0.38517537430000376,-0.04839255779354652,-0.3071785185003662,0.03013760555495228,11__1
30,0,0.49038247587364625,-0.13916466542565709,0.42349176008163036,0.3812322444768109,-0.04849418008874265,-0.3071422221780411,0.030159507319040792,11__1
31,0,0.505200872145478,-0.1379226201946817,0.42469249391147373,0.3787157023373887,-0.0485204069178532,-0.3071839857076501,0.03016055308219201,11__1
32,0,0.5208006132257678,-0.1365974580576846,0.42578024728965497,0.3761409359235204,-0.04854512608989285,-0.3072473575638436,0.030161200856651603,11__1
33,0,0.530930698367347,-0.13589009630298562,0.42327818905234754,0.3775922747642807,-0.049035796328925546,-0.3079876897671651,0.030092925545555406,11__1
34,0,0.5653080033712193,-0.1342851438768032,0.40683135835036593,0.3841770107930453,-0.04877583529105751,-0.3117213035266022,0.030005082495737842,11__1
35,0,0.553445216812713,-0.12905890387510138,0.40672460628514245,0.3837148712938296,-0.048726209469136444,-0.3113920921894789,0.02983232717840756,11__1
36,0,0.5374386411776588,-0.12143407463605575,0.40511509350883596,0.38332830212581853,-0.048625367144573224,-0.3110891580180051,0.02938692511753055,11__1
37,0,0.530537413879497,-0.12029953630861201,0.4044543011956784,0.3830708574416472,-0.0486085756594086,-0.31089012716113645,0.029154524790605044,11__1
38,0,0.5333365902990418,-0.12071903671914144,0.404560655598696,0.38317530602085026,-0.04860988749993388,-0.31097826542852375,0.029246018903869964,11__1
39,0,0.524455863282684,-0.1202478041462364,0.4043331053574535,0.3827308573203099,-0.04860465083163655,-0.3106554415348941,0.028943320214683443,11__1
40,0,0.5287650015199584,-0.12050574204523473,0.4047442374475394,0.3829445121085846,-0.048595464556076266,-0.31080324915436075,0.02909617033476897,11__1
41,1,0.5502682093448513,-0.12153087039975202,0.4051073676979452,0.38438069361194677,-0.0485292703351687,-0.31169469218749823,0.029828213282279914,11__1
42,1,0.5550154265505249,-0.12174456445897315,0.4051188028737618,0.38478330145805895,-0.04851216327820399,-0.31191423612819263,0.02998854892966956,11__1
43,1,0.5681571876467267,-0.128351221261912,0.4060473496721486,0.38537384128005825,-0.048564130608628076,-0.3122293759226425,0.030333714674090916,11__1
44,1,0.5923244132870518,-0.14043924428675603,0.40774499604265524,0.3864600404516374,-0.04868969308344169,-0.31279516179496347,0.030964320615584285,11__1
45,1,0.6007268380912303,-0.13997852828598933,0.40784747816160033,0.3871083628187937,-0.04865250465582921,-0.3131478407207546,0.031260011657536176,11__1
46,1,0.607967839817757,-0.13820192356091024,0.40768758903777985,0.3880043347685136,-0.048636936324847495,-0.3135709477771695,0.031140815684694862,11__1
47,1,0.6144521021999396,-0.1363771035151572,0.40793369529086243,0.38853151244349066,-0.04860207337388707,-0.3138600332297086,0.031403965660869664,11__1
48,1,0.616091133797576,-0.13606078404237484,0.4081601729651197,0.38863347474467086,-0.04874742321061734,-0.31386580516904095,0.03145953528472739,11__1
49,1,0.6089894531346474,-0.13767751597439806,0.4088822750089141,0.3876813565369199,-0.048182749817202115,-0.313612554669495,0.03162510832582804,11__1
50,2,0.6118338046880629,-0.13703880795936577,0.4089926031906097,0.38798150798684744,-0.04842820667874601,-0.31367217747745435,0.031555335360258945,11__1
51,2,0.6147278883919081,-0.13639545881826057,0.40907555412690155,0.3882664644199497,-0.048672382932579805,-0.3137402288862536,0.031486140676250246,11__1
52,2,0.6228675151459397,-0.1359302846007895,0.40879353374584837,0.3890902525591618,-0.049270852622819286,-0.31396039872057074,0.03132531583854547,11__1
53,2,0.6305381541390412,-0.13352557917815724,0.4079810918722586,0.3901194196979448,-0.04916097701495005,-0.31449691293101656,0.031191922750850646,11__1
54,2,0.6374951343073129,-0.13133434320015155,0.4072481062854518,0.39119904031434777,-0.049060748597346146,-0.3150156621689598,0.03106852884614163,11__1
55,2,0.646249054044636,-0.12861997645238554,0.40550416223004265,0.3927041348635733,-0.048928236380648325,-0.31573135734387603,0.030921434952949883,11__1
56,2,0.6542590657088825,-0.12614778338848004,0.4041730803379946,0.39402421658388603,-0.04881057673559515,-0.31635812106813727,0.03078639380391665,11__1
57,2,0.6621772341594137,-0.12372425676147297,0.40277482997803127,0.3953375275960783,-0.048694598904652574,-0.3169790154381575,0.030655101581003458,11__1
58,2,0.6682775504677382,-0.1218526864089728,0.4024883180807581,0.3961944412046474,-0.048613597134347875,-0.31738565973432753,0.03054928005094196,11__1
0,0,1.0240754258571223,-0.07080920848988627,0.3762302563242615,0.3859970699863161,-0.04781640509206408,-0.30146565252150115,0.029746268947179633,12__0
1,0,0.9256442516601882,-0.06852759613628913,0.3825599686930583,0.3898827916804064,-0.048048208383225544,-0.3006852420528919,0.029704110929743337,12__0
2,0,1.047532667602616,-0.07154447220112711,0.3748200426756406,0.38502779394065145,-0.047950328067620125,-0.30157431534444584,0.029743848685610936,12__0
3,0,1.0504352423432213,-0.07161621199724175,0.3746355637856014,0.38491210655241526,-0.04794800550281397,-0.3015955489172265,0.029744788467887563,12__0
4,0,1.1027103774550935,-0.07290623596601076,0.37130987666387527,0.38282714506572074,-0.04790633895152089,-0.30197917423261605,0.029761586276580695,12__0
5,0,1.1686641320118227,-0.07458187582496778,0.36716397831263153,0.3801584012416054,-0.0479003444527067,-0.3024008983383177,0.029779945374363535,12__0
6,0,1.2007896767009223,-0.07539414317990112,0.36512659506137213,0.37887147881343053,-0.047896839082574645,-0.3026308886489097,0.02978868238739021,12__0
7,0,1.1815845271718823,-0.07490949587177777,0.3663460619391104,0.3796414733876166,-0.047898850369300285,-0.30249283680398653,0.029783515769165027,12__0
8,0,1.3223800051891106,-0.07845519098131527,0.3573943934748106,0.3739914562462698,-0.04788476236787683,-0.3035092791473293,0.029820952439852392,12__0
9,0,1.3195242181912186,-0.07838343002156781,0.3575762113037417,0.3741061660768266,-0.04788503400592369,-0.3034885686325221,0.029820202564684702,12__0
10,0,1.3259074313002732,-0.07854345836898467,0.3571692273567337,0.37384951074010075,-0.04788446012500674,-0.30353508163443954,0.0298218563618823,12__0
11,0,1.3410068227101457,-0.07892108082901247,0.3562050519657894,0.373241755720703,-0.04788318540425504,-0.3036456575658294,0.029825712890136132,12__0
12,0,1.3345698478560226,-0.07876050991257386,0.3566167396892501,0.3735011322999989,-0.04788369182457003,-0.3035982723877443,0.02982409363331715,12__0
13,0,1.389828140837052,-0.08013523356744903,0.3530767389796163,0.37127193985942236,-0.0478796765826655,-0.30400725820846747,0.02983777148905773,12__0
14,0,1.4369171785393833,-0.08130343321027997,0.3500548731884838,0.3693700209131562,-0.047876550147416284,-0.30435774228996243,0.02984922932538386,12__0
15,0,1.4786225399832347,-0.08233504237055518,0.34737369419101216,0.3676834417716243,-0.04787405323518288,-0.3046699637120521,0.02985919477651227,12__0
16,0,1.4043745270505401,-0.08050407242372154,0.3521558727497808,0.3706899505194706,-0.04787799547387737,-0.3041107734881117,0.029841790536149472,12__0
17,0,1.6438807605129857,-0.08639160909740734,0.33670003170975954,0.3609786587345207,-0.04786696049588673,-0.3059257625680095,0.029896804916475783,12__0
18,0,1.8658132914147916,-0.0918291915832666,0.32234980236875715,0.3519674506599071,-0.04785834743594477,-0.3076182913330881,0.029946701718893878,12__0
19,0,1.8709973095791403,-0.09195577228216542,0.3220139155451689,0.3517566609863959,-0.04785818514377649,-0.3076580848040994,0.029947841157103132,12__0
20,0,1.867709591825721,-0.091875777820748,0.3222273848336523,0.35189054125151215,-0.047858262631497867,-0.30763267863198596,0.029947135577511268,12__0
21,0,1.8842149536719692,-0.09227591005916189,0.3211533818012636,0.35121740292920267,-0.04785800512186063,-0.30776109938372975,0.029950589640184818,12__0
22,0,1.9040526621130915,-0.09275501664674386,0.3198596745725972,0.3504071034618913,-0.04785785814549812,-0.30791652765648625,0.02995463209711061,12__0
23,0,1.9288165322253832,-0.09340495273971731,0.3185832103427486,0.3490880054470212,-0.04787350660890876,-0.3075846851453864,0.02996213119195654,12__0
24,1,2.023281278900266,-0.09501887035274055,0.312795717805851,0.34628917502426965,-0.0478777330435985,-0.3069515133325303,0.02996518728617558,12__0
25,1,1.9940974233864968,-0.09433420288356305,0.3143476609486306,0.3478501411617031,-0.04794400143176506,-0.3073079466443676,0.02995121439076868,12__0
26,1,1.988856805017233,-0.0942618727707882,0.3146801243630746,0.3479992130272917,-0.047959060131389286,-0.30733490312348805,0.029950212259417637,12__0
27,1,2.009666576558353,-0.09481523130363345,0.3136048378904963,0.346856358483044,-0.04797740680451355,-0.30705580664818527,0.029956110511883783,12__0
28,1,2.0204835071126,-0.09456724719803959,0.3124165609683141,0.3477009211612233,-0.047948925644210966,-0.30741292707046414,0.029943283588226344,12__0
29,1,1.9929883309843497,-0.09399586311217989,0.31409924295707203,0.34909885153191095,-0.04809606098271348,-0.3074201442774588,0.02992626943771609,12__0
30,1,1.966881803371573,-0.09345585122832743,0.31570205704311655,0.35042700040387337,-0.04823521337766216,-0.30742461836705703,0.02991034069087229,12__0
31,2,1.940133585928435,-0.09290519030519312,0.3173496076770181,0.35178865184912944,-0.0483772101184322,-0.30742671982915165,0.0298942564064883,12__0
32,2,1.9174798845148269,-0.09244108465242053,0.3187495605940516,0.3529426056858088,-0.04849697403353126,-0.30742635955691466,0.029880837668076622,12__0
33,2,1.9289854657491265,-0.09274894867883447,0.3180753232447808,0.35234120913366773,-0.048512668295403655,-0.30739785918366774,0.02988296061997848,12__0
34,2,1.9364271296228257,-0.09294706478035049,0.317637546854767,0.3519520318685114,-0.04852284911500492,-0.30738024824967447,0.029884279764387536,12__0
35,2,1.9435384297042957,-0.09313540916175694,0.317217566864741,0.35157993603323284,-0.04853260705063773,-0.3073642174757539,0.029885487993252344,12__0
36,2,1.9718745199258547,-0.09388194829150218,0.31553746727481036,0.3500964708527086,-0.04857160665800925,-0.30730356823367255,0.029890090692348874,12__0
37,2,1.94958664177316,-0.18076593405552366,0.33706754774451775,0.34322071447349334,-0.047812661503583,-0.30659631664776577,0.031057726637739452,12__0
38,2,1.9687935854800123,-0.18216805101382713,0.3361278555335129,0.34213119439419504,-0.047831752948942145,-0.3065518920697067,0.031072625596948355,12__0
39,2,1.9884440134186545,-0.18351062118812392,0.3351178287301628,0.3410327341918268,-0.047770426998824715,-0.3065401023621418,0.03109236451489994,12__0
0,0,0.9556288560860173,-0.06585041097550856,0.38449357181778526,0.38985591200344755,-0.04788371406868729,-0.29948286324824913,0.02967353934088817,12__1
1,0,0.9474232036533476,-0.06696014121587839,0.3839823504038654,0.38959755246247313,-0.04789973248338048,-0.29975780339213864,0.02969115167686813,12__1
2,0,0.9620381863791169,-0.06575371310098051,0.385218944964968,0.3894402879301283,-0.047870187836530104,-0.29944238674474954,0.029674303695555168,12__1
3,0,0.9752348280513693,-0.06460240566546924,0.38622926603841234,0.38935809557886714,-0.04784154985960111,-0.2991817766522987,0.029657997820510797,12__1
4,0,0.9842997680315794,-0.0638342993768538,0.3869585974986047,0.3892799092910919,-0.04782751901912139,-0.29899299073004043,0.029646838022918176,12__1
5,0,0.9916385918890331,-0.06321338655243688,0.3875554624005903,0.3892156985265142,-0.0478152085930414,-0.2988398912767409,0.029637915626298923,12__1
6,0,0.9883994386571189,-0.06371682471958136,0.3874710477733496,0.38919632144196203,-0.04783127931487949,-0.29888211731394504,0.029644252642832197,12__1
7,0,0.9994659757119683,-0.06277492943566,0.3882636338589208,0.3891196737043916,-0.047819571457392414,-0.29866558800010445,0.02963009077095967,12__1
8,0,1.0092091488881596,-0.06193955605094652,0.3889611541969368,0.3890532479115192,-0.04780425124707338,-0.2984771947016296,0.02961796131662215,12__1
9,0,1.018825120428124,-0.06106201878942895,0.38953063773343855,0.3890126248105046,-0.04779470800451233,-0.2983061337117793,0.029604726481418923,12__1
10,0,1.024456748453513,-0.06061606572473355,0.3900195403707647,0.3889570602257181,-0.04778644002204065,-0.29818591898430113,0.029598309025945506,12__1
11,0,1.0276028411141027,-0.06038419462163584,0.3903207088951176,0.3889198094489044,-0.04778908618711155,-0.2981126355222228,0.02959443854353665,12__1
12,0,1.0342416493508146,-0.05989460943564518,0.3909795253545642,0.388837925635634,-0.04778251218375952,-0.29795941839443685,0.029587264488811545,12__1
13,0,1.0267728192296521,-0.06109832224842447,0.390472266766918,0.38884425933479516,-0.047800719267628994,-0.2981071241946114,0.029603218156106687,12__1
14,0,1.0130109302887662,-0.06290085990418662,0.38962498482559965,0.3894393219912387,-0.0478016566947085,-0.2993844102155749,0.0296238910810502,12__1
15,0,0.9465942163849694,-0.05220383584913565,0.3800364921990297,0.39153317930420634,-0.04773899231668036,-0.30201515371129367,0.02950134327761163,12__1
16,0,0.9145168837396801,-0.046702122656192946,0.3747450028175433,0.3926829126809819,-0.04764017320608627,-0.3033963872175226,0.02944207056710137,12__1
17,0,0.9052992376439947,-0.04518810953627585,0.3733181889400206,0.39299078795994,-0.04763301490683776,-0.3037726006916419,0.029424412229490708,12__1
18,0,0.8977614249375941,-0.04388535933581525,0.3720024507187452,0.39327224130597116,-0.04762859016526632,-0.304099452197319,0.02940880780029612,12__1
19,0,0.9080517720591202,-0.04356972526891547,0.37330914775353186,0.39312260030656476,-0.047620408516436445,-0.3036667282481381,0.02940371930483499,12__1
20,0,0.9087072234277579,-0.04354859654533203,0.37339087135643534,0.39311345933441644,-0.04761986964270332,-0.30363947122489104,0.02940338367106532,12__1
21,0,0.909147439772533,-0.043535011765280816,0.3734476253147767,0.3931069938220331,-0.04761952487170478,-0.3036209664013174,0.02940316923562684,12__1
22,0,0.908642865898667,-0.043546809586733105,0.3733753999644139,0.3931159069710014,-0.047618671105135825,-0.3036434922875287,0.02940344783643786,12__1
23,0,0.912832713640852,-0.04318521164609645,0.3739086734535833,0.39311055836669256,-0.04762670663192083,-0.30346741828303164,0.0293973144026159,12__1
24,0,0.9089342573368042,-0.043525716176696996,0.37341220001264336,0.39311491662877623,-0.047623131657710725,-0.30362936873454227,0.029402756770627637,12__1
25,0,0.9060498350752331,-0.04381537148439168,0.3731292904350437,0.39310098056547094,-0.047621401463602775,-0.30373686322226984,0.029407303836513965,12__1
26,0,0.9053967971734097,-0.043874040676243606,0.373056746655134,0.3930999236556865,-0.04761618669025804,-0.30376380863038854,0.029408587256966656,12__1
27,0,0.894612685120393,-0.045188373712228044,0.36665148510721857,0.3939191291129372,-0.04755934533901605,-0.30498141332173834,0.029424007532728235,12__1
